4.879227079848047, 24.540674504959863
4.9420289614700925, 24.55654757850025
5.043478324968644, 24.58829372558102
5.173912931304873, 24.620039569908098
5.3091787493029425, 24.627976258055142
5.444444567301012, 24.612103184514755
5.584540859821517, 24.58035703743398
5.6714975097588045, 24.548611193106904
5.758454159696092, 24.500991972485743
5.888888766032322, 24.41369052214416
6.01932337236855, 24.31845238365554
6.149758347274483, 24.207341171626528
5.376811658301977, 24.620039569908098
5.241545840303908, 24.627976258055142
5.106280390875541, 24.604166496367714
5.512077107730344, 24.596230110974368
